,id,image,ing,prediction
808,1804500ae3,00c64ae4d6.jpg,"brown sugar,packed,sugar,vanilla yogurt plain yogurt,egg white,beaten,vegetable oil,milk,vanilla,flour,baking soda,cinnamon,salt,oats,raisins",<start> butter softened brown vanilla extract salt chocolate chips <end>
809,180c4690b6,05771c49ee.jpg,"flour,margarine butter,melted,granulated sugar,vanilla extract",<start> butter softened vanilla extract <end>
810,1814bfa156,00862125e2.jpg,"Active Dry Yeast,Light Brown Sugar,Warm Water,Unsalted Butter,melted,Room Temperature Eggnog,Vanilla Yogurt,Egg,Flour,Salt,Vanilla Extract,Brown Sugar,Cinnamon,Unsalted Butter,Softened,ounces,weight Cream Cheese,Softened,Unsalted Butter,melted,Powdered Sugar,Eggnog,Vanilla Extract",<start> packages cream cheese softened butter softened vanilla extract salt chocolate chips <end>
811,18162f9f65,0de69ee44b.jpg,"chicken stock,pounds chestnuts,peeled,chopped onion,sprigs parsley,cloves,bay leaf,heavy cream,sugar,salt taste,ground black pepper",<start> milk vanilla extract <end>
812,181a69a65a,01605be2d9.jpg,"almond milk,banana,chunks,scoop vanilla protein powder,coconut oil",<start> ice cream <end>
813,182068ad3f,0841f4ebde.jpg,"lemon curd,fluid heavy cream,chocolate",<start> unsweetened cocoa powder vanilla extract <end>
814,1829f02309,03c39a3539.jpg,"flour,buckwheat flour,gluten free baking powder,salt,sugar,egg whites,milk,vegetable oil,sesame seeds",<start> salt butter softened eggs vanilla extract <end>
815,182fcd6bd9,0035dcc24a.jpg,"olive oil,cloves garlic,minced,chopped onion,green bell pepper,chopped,chili powder,annatto achiote powder,crushed red pepper,ground cumin,ground cinnamon,uncooked rice,water,salt,roma tomatoes,chopped,corn kernels,blanched,black beans,cooked drained,toasted pine nuts,freshly ground black pepper,red onion,thinly sliced,lime juice,chopped cilantro,lime,wedges,annatto powder",<start> butter onion chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped yellow bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped cilantro chopped <end>
816,1837a5a12e,06f948731b.jpg,"flour,finely chopped pecans,brown sugar,butter,melted,packages cream cheese,softened,sugar,carton whipped topping,thawed,packages raspberry gelatin powder,boiling water,cold water",<start> packages cream cheese sweetened condensed milk vanilla extract <end>
817,183f784bee,00c42bed63.jpg,"sweet red bell peppers,zucchini chopped,yellow summer squash chopped,red onion chopped,mushrooms chopped,olive oil,x nonstick cooking spray as needed,each flour tortillas,wheat inch,cheddar cheese,shredded sharp",<start> chicken breasts salt pepper garlic powder onion powder garlic powder <end>
818,18409b7c99,0c34499eac.jpg,"dark brown sugar,pancake syrup,GREY POUPON Dijon Mustard,boneless fully cooked ham,whole cloves,maraschino cherries,drained,halved,cornstarch,crushed pineapple in juice,undrained",<start> pounds strawberries hulled halved <end>
819,1846b70d21,03bd66dc90.jpg,"water,ketchup,soy sauce,cornstarch,honey,crushed red pepper,ground ginger,vegetable oil,green onions,cloves garlic,minced,cooked shrimp,tails removed",<start> boneless skinless chicken breasts salt pepper <end>
820,18476e84ef,02cd2d5a87.jpg,"potato Gold,Yellow Finn,new,olive oil,garlic clove,minced,rosemary dried rosemary,salt,fresh ground black pepper",<start> chicken breasts garlic cloves minced salt pepper <end>
821,184943fe56,06083d8cb1.jpg,"ounces,weight Betty Crocker Butter Recipe Yellow Cake,Butter,Softened,Eggs,Water,Cinnamon,container Cream Cheese Frosting,dash Cinnamon,Dust Cupcakes",<start> cream cheese softened eggs vanilla extract <end>
822,185765448d,0b27c1e607.jpg,"green beans,cleaned,trimmed quartered,pint cherry tomatoes,halved,pine nuts,toasted will be reserved,red onion,thin moons,basil,thin strands,balsamic vinegar a good,olive oil,garlic cloves,Dijon mustard,sugar",<start> green beans trimmed quartered garlic cloves minced onion thinly sliced salt pepper <end>
823,1859302eda,0ea7ad629f.jpg,"baking potato,Salt,eggplant,inch thick,olive oil,plus brushing,cucumberpeeled,halved,seeded dice,tomato,dice,jalapeno,minced,garlic cloves,minced,chopped cilantro,chopped parsley,lemon juice,Freshly ground pepper,thick,sturdy pita breads,warmed,hummus,tahini,at room temperature,eggs,sliced,dill pickles,thinly",<start> chicken breasts tsp garlic powder tsp salt tsp black pepper tsp garlic powder <end>
824,185fd7e928,00daa36fed.jpg,"cream cheese,softened,dried beef,onion,chopped,finely chopped green bell pepper,Worcestershire sauce,onion juice",<start> cream cheese softened butter softened brown eggs vanilla extract <end>
825,1863947bd3,0036e2df85.jpg,"egg whites,cream tartar,pinch salt,sugar,cake flour,sugar,vanilla extract",<start> salt butter softened eggs vanilla extract <end>
826,188429c664,0c0ac6491f.jpg,"pork tenderloin,salt,onion,chopped,celery rib,chopped,berry cranberry sauce,orange juice,dry mustard,cinnamon,lemon juice,honey,brown sugar,chili sauce barbecue sauce,orange,sliced,cornstarch,cold water",<start> pork chops salt pepper <end>
827,188dd3d14b,025cc33455.jpg,"Squeezed Lemon Juice,Water,cloves Garlic,Minced,Dried Oregano,Sugar,Salt,Olive Oil",<start> red onion chopped garlic cloves minced red bell pepper diced tomatoes diced tomatoes chopped cilantro chopped cilantro chopped cilantro lime juice salt pepper <end>
828,1896e43b8b,0d8173ccbd.jpg,"cream cheese,softened,jar cocktail sauce,pound imitation crabmeat",<start> cream cheese softened ranch dressing mix <end>
829,189ccfdfc8,0d9682cbb4.jpg,"pumpkin,egg white,water,spice cake",<start> butter softened brown packed eggs vanilla extract almond extract <end>
830,189fd4ff17,0cc551e1af.jpg,"Baguette,Olive Oil,Season Salt As,Black Pepper,slices Bacon,Olive Oil Mayonnaise As,Leafy Lettuce,Any Kind,Cherry Tomatoes,Halved",<start> slices bacon cooked crumbled feta cheese shredded mozzarella cheese shredded mozzarella cheese shredded mozzarella cheese shredded <end>
832,18c35adcbd,00cad66594.jpg,"Butter,Sugar,Eggs,flour,tsp Baking powder,tea bags Flavoured tea your choice,Hot water",<start> salt butter softened eggs vanilla extract <end>
833,18c3920213,00af5ade36.jpg,"cooking spray,slices smoked maple bacon,apple butter,honey,ground allspice,chili powder,pork tenderloin",<start> pounds beef pork tenderloin salt pepper <end>
834,18c62bb66a,0c0b33cacf.jpg,"fluid vodka,fluid orange juice,ice cubes",<start> lemon juice ice cubes <end>
835,18d8111082,020eaa6677.jpg,"slices bacon,chopped,scallions,cleaned trimmed,extra virgin olive oil,drizzling,ground sirloin,Worcestershire sauce,eyeball it,steak seasoning coarse salt black,extra sharp cheddar cheese,crumbled,mayonnaise mayonnaise,ground cumin,salt pepper,crusty kaiser rolls,split,leaves crisp romaine lettuce",<start> eggs milk salt butter melted <end>
836,18e1084e61,00beb19da3.jpg,"caramel,butter,milk,sugar,salted peanuts other type nuts,miniature marshmallows,flaked coconut",<start> butter softened vanilla extract <end>
837,18ef90771c,018a8e777d.jpg,"sugar,butter,softened,eggs,lemon,juiced zested,flour,baking powder,salt,milk,flaked coconut,Lemon,sugar,lemon juice,as needed",<start> butter softened eggs vanilla extract <end>
838,18f5ff2da4,0e2f11d35c.jpg,"prepared graham cracker crusts,packages cream cheese,grated lemon zest,vanilla extract,sugar,eggs,sour cream,sugar,vanilla extract",<start> cream cheese softened vanilla extract eggs sour cream <end>
839,18f66f8a5e,0b234a5017.jpg,"eggs,unsalted butter,onion,peeled chopped,garlic clove,peeled crushed,curry powder,tomato paste,water,lemon juice,salt freshly ground black pepper,taste,lemon,zest of,parsley,chopped",<start> boneless skinless chicken breasts salt pepper garlic powder onion powder garlic powder <end>
840,18fa8291d7,0ec73dd3ad.jpg,"olive oil,onion,chopped,cloves garlic,minced,green bell pepper,chopped,red chile pepper,seeded chopped,chopped parsley,salt pepper taste,dried basil,dried oregano,dried thyme,crushed tomatoes,tomato sauce,water,pinch paprika,pinch cayenne pepper,wine,minced clams,drained with juice reserved,mussels,cleaned debearded,shrimp,scallops,pound cod fillets,cubed",<start> penne pasta uncooked elbow macaroni butter garlic cloves minced salt pepper <end>
841,1904c98475,0432f96d6f.jpg,"organic beef,trimmed fat cubed,olive oil,onion,peeled quartered,garlic cloves,peeled chopped finely,carrot,peeled chunks,tomatoes,dates,pitted but kept whole,prunes,pitted but kept whole,honey,pint beef stock,cinnamon stick,ras el hanout spice cumin powder,coriander powder,ginger,salt pepper,toasted almonds,coriander,chopped",<start> onion chopped cloves garlic minced vegetable oil chicken broth chicken broth low sodium chicken broth low sodium chicken broth low sodium chicken broth low sodium chicken broth low sodium soy sauce <end>
842,190615116f,00ae5394a5.jpg,"beer,bloody mary mix,bottled,absolut peppar vodka,salt",<start> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <end>
843,1908da3aad,0178217001.jpg,"plain dry bread crumbs,grated Parmesan cheese,tsp Italian seasoning,tsp garlic powder,eggplants,peeled slices,eggs,beaten with water,jar Ragu Pasta Sauce,mozzarella cheese",<start> salt butter softened eggs vanilla extract <end>
844,190b0bf77e,00dd266ff6.jpg,"flour,baking powder,salt,sugar,milk,egg,butter,melted",<start> salt unsalted butter softened eggs vanilla extract <end>
845,1913f0661d,0bb20815bd.jpg,"rice noodles,bihon,chicken breast,cubed,teriyaki sauce,garlic cloves,minced,cabbage,chopped,carrot,sliced,onion,sliced,Accent seasoning,cooking oil,cooking oil,cooking oil,soy sauce,soy sauce,green onion,lemon",<start> chicken breasts chopped onion chopped green bell pepper chopped onion chopped garlic cloves minced chicken broth chicken broth chicken bouillon powder salt pepper <end>
846,1919d6fe98,022bd52846.jpg,"ketchup,brown sugar,lemon juice,dry mustard,pounds lean ground beef,slices bread,shredded,diced onion,egg,beaten,cube beef bouillon,crumbled,lemon juice",<start> ketchup brown worcestershire sauce onion chopped clove garlic minced tomato paste dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried basil dried oregano dried basil dried basil dried oregano dried basil <end>
847,191f3e3884,0782354cdb.jpg,"Cake flour,Almond flour,Biscuits,Butter,almonds,Butter,Soft light brown sugar,Egg yolk,Cake flour,Cocoa,almonds,Fine granulated sugar",<start> butter softened brown eggs vanilla extract salt chocolate chips <end>
848,192218b167,023f5a996a.jpg,"cheese tortellini,refrigerated,red cabbage,shredded,spinach leaves,torn,cherry tomatoes,halved,green onion,sliced,bottle ranch dressing,slices bacon,cooked crumpled",<start> lemon juice lemon juice <end>
849,19288b869f,0f70e21373.jpg,"finely grated lime zest,chopped,salt,cayenne,vegetable oil,green plantains",<start> salt butter softened eggs vanilla extract <end>
850,193a738953,0f109eca8b.jpg,"flour,baking powder,salt,bittersweet chocolate semisweet chocolate,chopped,unsalted butter,brown sugar,packed,eggs,vanilla extract,english toffee bars,coarsely chopped Heath,walnuts,toasted chopped",<start> butter softened brown eggs vanilla extract salt chocolate chips <end>
851,193c8bf7b2,0761e21080.jpg,"Crisco,sugar,eggs,anise oil,flour,baking powder",<start> eggs milk salt <end>
852,193daefd9d,057038159a.jpg,"eggplant,trimmed crosswise slices,Salt,One piece ginger,peeled matchsticks,clove garlic,thinly sliced,rice vinegar,toasted sesame oil,Vegetable oil,as needed",<start> pounds chicken breast inch thick salt pepper <end>
853,193e0adc6e,0b193aaddf.jpg,"Old Fashioned Rolled Oats,Milk,Divided Use,Egg,Brown Sugar,Applesauce,Vanilla,Wheat Flour,Flour,Flax Meal,Baking Soda,Salt,Cinnamon,Chocolate Chips",<start> butter softened brown granulated eggs vanilla extract salt chocolate chips <end>
854,194c8a8f67,0572dcdfb6.jpg,"boneless lamb loin inche cubes,balsamic vinegar,olive oil,tsp cajun seasoning,tsp black pepper,pints grape cherry tomatos,dry plain couscous,chicken broth,mushrooms,clove garlic minced,green onions,sliced,lemon juice,sour cream,parmesan cheese",<start> pint strawberries hulled sliced blueberries lemon juice <end>
855,1955197072,0a9fd421d1.jpg,"soy sauce,teriyaki sauce,dark brown sugar,water,minced garlic",<start> soy sauce teriyaki sauce dark brown garlic powder <end>
856,1957e26d85,099f4b6ca1.jpg,"bread,Mayonnaise,cheese,cm,tubed Wasabi,Nori seaweed",<start> slices bread <unk> <unk> <unk> <unk> <unk> <unk> nori seaweed <end>
857,195fe1e5ff,063d4a050d.jpg,"Onion,Chopped,Chopped Carrots,stalks Celery,Chopped,Potatoes,Cubed,Ham,cubed,cans Chicken Broth,stick Butter,Flour,Milk,Heavy Cream,Shredded Sharp Cheddar Cheese,Salt,Black Pepper",<start> onion chopped cloves garlic minced chicken broth chicken broth chicken broth dry wine salt pepper <end>
858,1960189b9f,05969be2c5.jpg,"Vegetable oil,frying,capers,rinsed,drained patted dry,pound spaghetti,plus olive oil,freshly grated cheese,finely grated lemon zest,lemon juice,pound shrimp,shelled deveined,Salt,Pepper,chopped basil,plus garnish",<start> pound boneless skinless boneless chicken breasts pieces salt freshly grated parmesan cheese grated parmesan cheese <end>
859,196530841e,0510b9a1a5.jpg,"cornmeal,sugar,rice flour,tapioca flour,cornstarch,xanthan gum,baking powder,salt,soymilk,butter,melted,vanilla,egg",<start> butter softened eggs vanilla extract salt <end>
860,1968bba183,05c6a40a29.jpg,"bag tostitos,hamburger,envelope Taco seasoning,cheddar cheese hand shredded,packages guacamole,jar salsa,jalapeno sliced,banana pepper,sour cream,shredded lettuce,diced onion",<start> red bell pepper diced onion diced tomatoes diced garlic cloves minced diced tomatoes with juice chicken broth salt pepper <end>
861,19739c66b7,0a03f1c86c.jpg,"Margherita Pepperoni,desired,garlic powder,dried parsley,Grated Parmesan cheese,Fennel seeds,Dipping,sour cream,dried parsley",<start> pound lean beef onion chopped garlic cloves minced dried thyme dried thyme salt black pepper <end>
862,1975dbf180,06ba5ea46d.jpg,"italian eggplant,onion,crushed tomatoes,slices dry wheat bread,dried rosemary,rubbed,rubbed sage,olive oil,salt pepper,old cheddar cheese,grated",<start> elbow macaroni shredded sharp cheddar cheese butter melted <end>
863,197702f46e,0b8f949783.jpg,"yeast,warm water,molasses,bread flour,rye flour,salt,vegetable oil,cocoa powder,caraway seed",<start> unsweetened cocoa powder salt butter softened eggs vanilla extract <end>
864,197746fabd,0be7f6b717.jpg,"cans tomato sauce,tomato paste,sugar,dried parsley,dried basil,dried oregano,garlic clove,chopped,pounds skinless,boneless chicken breast halves,fine dry bread crumbs,pound Cheddar cheese,shredded,pound mozzarella cheese,shredded,garlic salt taste,salt pepper",<start> pound lean beef onion chopped garlic cloves minced tomato paste dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried basil dried oregano dried basil <end>
